arm,design,n_main,n_cut_lead,n_cut_tail,cuttable,internal_run,cav_before,cav_after,env_before,env_after,rg_before,rg_after,app_before,app_after,verdict_before,verdict_after
arm5long_s5001,d199,197,45,0,0,7,202.4,103.7,1182.2,1182.2,27.9,15.2,12,1,F2 envelope,F2 envelope
arm5long_s5001,d200,213,39,21,1,3,125.9,130.2,1356.6,1254.1,25.5,15.0,9,2,F4 appendage,PASS
arm5long_s5001,d201,198,0,1,0,46,0.0,0.0,0.0,0.0,24.5,24.5,22,22,F1 no cavity,F1 no cavity
arm5long_s5001,d202,209,53,0,0,4,86.8,69.1,1233.2,1233.2,25.4,15.5,15,3,F4 appendage,PASS
arm5long_s5001,d355,207,53,8,0,4,129.2,158.5,1256.2,1256.2,23.7,14.7,24,2,F4 appendage,PASS
arm5long_s5001,d356,214,53,18,1,3,69.8,99.6,1035.2,1026.6,23.2,14.6,10,2,F2 envelope,F2 envelope
arm5long_s5001,d357,163,9,0,0,9,0.0,0.0,0.0,0.0,16.1,14.6,11,2,F1 no cavity,F1 no cavity
arm5long_s5001,d358,224,58,7,0,5,0.0,0.0,0.0,0.0,24.1,14.6,6,3,F1 no cavity,F1 no cavity
arm5long_s5001,d191,212,46,0,1,2,0.0,0.0,0.0,0.0,26.0,14.6,13,2,F1 no cavity,F1 no cavity
arm5long_s5001,d192,222,54,15,0,4,112.3,69.8,1031.2,1041.9,24.4,15.5,15,3,F2 envelope,F2 envelope
arm5long_s5001,d193,207,50,1,0,6,190.3,105.4,1288.1,1288.1,24.2,15.2,20,1,F4 appendage,PASS
arm5long_s5001,d194,217,5,10,0,41,193.5,193.3,1170.4,1170.5,24.1,24.3,20,20,F2 envelope,F2 envelope
arm5long_s5001,d507,225,58,20,1,2,0.0,0.0,0.0,0.0,23.7,13.9,13,8,F1 no cavity,F1 no cavity
arm5long_s5001,d508,204,53,0,0,7,0.0,0.0,0.0,0.0,22.1,14.2,23,5,F1 no cavity,F1 no cavity
arm5long_s5001,d509,204,53,2,0,5,0.0,0.0,0.0,0.0,25.4,14.0,16,4,F1 no cavity,F1 no cavity
arm5long_s5001,d510,227,57,17,1,3,76.7,88.8,1102.2,1086.4,24.9,14.8,14,3,F2 envelope,F2 envelope
arm5long_s5001,d295,220,53,0,1,2,44.1,122.5,1289.5,1289.5,24.7,15.2,13,4,F4 appendage,PASS
arm5long_s5001,d296,228,3,18,0,52,0.0,0.0,0.0,0.0,22.8,22.4,17,14,F1 no cavity,F1 no cavity
arm5long_s5001,d297,198,49,4,1,3,0.0,0.0,0.0,0.0,23.8,13.9,23,3,F1 no cavity,F1 no cavity
arm5long_s5001,d298,212,61,5,1,3,108.4,66.1,1281.8,1281.8,25.2,14.8,16,1,F4 appendage,PASS
arm5long_s5001,d223,229,65,0,0,6,0.0,0.0,0.0,0.0,24.1,15.3,16,4,F1 no cavity,F1 no cavity
arm5long_s5001,d224,213,56,0,1,2,133.1,112.3,1032.1,926.9,26.0,14.9,7,4,F2 envelope,F2 envelope
arm5long_s5001,d225,205,4,18,0,40,27.2,27.2,615.6,615.6,22.8,22.5,14,10,F2 envelope,F2 envelope
arm5long_s5001,d226,220,61,3,1,3,0.0,0.0,0.0,0.0,28.6,14.1,16,2,F1 no cavity,F1 no cavity
arm5long_s5001,d351,223,47,12,0,15,0.0,0.0,0.0,0.0,24.0,15.1,10,10,F1 no cavity,F1 no cavity
arm5long_s5001,d352,203,57,3,1,2,0.0,0.0,0.0,0.0,24.7,14.1,9,8,F1 no cavity,F1 no cavity
arm5long_s5001,d353,210,53,2,1,2,56.4,93.3,1377.5,1286.1,22.2,14.7,4,2,PASS,PASS
arm5long_s5001,d354,191,44,0,1,2,57.0,61.1,1236.2,1236.2,25.1,14.9,8,2,F4 appendage,PASS
arm5long_s5001,d427,197,37,17,1,3,0.0,0.0,0.0,0.0,21.2,13.6,11,3,F1 no cavity,F1 no cavity
arm5long_s5001,d428,189,49,10,1,2,0.0,0.0,0.0,0.0,23.0,12.9,12,3,F1 no cavity,F1 no cavity
arm5long_s5001,d429,212,44,3,0,5,0.0,0.0,0.0,0.0,21.4,14.3,15,8,F1 no cavity,F1 no cavity
arm5long_s5001,d430,195,48,2,0,7,123.8,104.5,1287.8,1287.8,27.5,15.0,5,1,F4 appendage,PASS
arm5long_s5001,d299,216,60,0,0,9,114.0,147.3,1250.2,1239.9,23.5,15.4,13,4,F4 appendage,PASS
arm5long_s5001,d300,209,57,13,1,2,97.8,148.2,1346.5,1346.5,23.0,14.3,15,1,F4 appendage,PASS
arm5long_s5001,d301,205,43,15,1,3,185.5,89.2,1247.4,1247.4,24.1,14.7,7,3,F4 appendage,PASS
arm5long_s5001,d302,211,43,15,1,2,0.0,0.0,0.0,0.0,20.7,13.9,12,8,F1 no cavity,F1 no cavity
arm5long_s5001,d323,238,58,16,1,3,0.0,0.0,0.0,0.0,24.8,14.4,8,4,F1 no cavity,F1 no cavity
arm5long_s5001,d324,205,46,20,1,2,135.2,63.3,1229.8,1229.8,25.0,14.3,13,3,F4 appendage,PASS
arm5long_s5001,d325,205,57,6,0,8,122.7,80.4,1164.6,1233.4,24.5,15.0,12,3,F2 envelope,PASS
arm5long_s5001,d326,223,61,1,0,7,0.0,0.0,0.0,0.0,24.6,14.5,12,5,F1 no cavity,F1 no cavity
arm5long_s5001,d339,217,53,10,0,12,0.0,0.0,0.0,0.0,22.8,15.2,8,5,F1 no cavity,F1 no cavity
arm5long_s5001,d340,223,62,8,0,6,0.0,0.0,0.0,0.0,24.1,14.8,19,3,F1 no cavity,F1 no cavity
arm5long_s5001,d341,194,51,0,0,5,102.8,128.7,1251.2,1251.2,25.9,14.7,13,2,F4 appendage,PASS
arm5long_s5001,d342,209,60,14,1,3,113.4,85.1,1272.8,1272.8,26.1,14.2,9,1,F4 appendage,PASS
arm5long_s5001,d391,221,65,4,0,4,0.0,0.0,0.0,0.0,24.3,14.4,15,5,F1 no cavity,F1 no cavity
arm5long_s5001,d392,211,59,12,1,1,0.0,0.0,0.0,0.0,22.6,13.1,14,1,F1 no cavity,F1 no cavity
arm5long_s5001,d393,226,58,1,1,2,0.0,0.0,0.0,0.0,26.8,13.8,18,8,F1 no cavity,F1 no cavity
arm5long_s5001,d394,222,2,15,0,50,0.0,0.0,0.0,0.0,25.6,25.9,16,16,F1 no cavity,F1 no cavity
arm5long_s5001,d331,224,54,21,1,3,0.0,0.0,0.0,0.0,27.2,14.1,8,3,F1 no cavity,F1 no cavity
arm5long_s5001,d332,220,48,1,0,4,0.0,0.0,0.0,0.0,27.4,15.1,18,2,F1 no cavity,F1 no cavity
arm5long_s5001,d333,212,56,12,0,4,0.0,0.0,0.0,0.0,28.0,13.8,6,1,F1 no cavity,F1 no cavity
arm5long_s5001,d334,203,54,0,0,4,168.9,168.0,1167.6,1167.6,23.7,15.6,8,1,F2 envelope,F2 envelope
arm5long_s5001,d503,199,40,0,1,2,0.0,0.0,0.0,0.0,20.6,14.2,10,7,F1 no cavity,F1 no cavity
arm5long_s5001,d504,231,49,20,0,5,0.0,0.0,0.0,0.0,27.7,14.4,11,4,F1 no cavity,F1 no cavity
arm5long_s5001,d505,230,58,15,1,2,86.8,53.6,1309.2,1309.2,26.0,15.0,13,1,F4 appendage,PASS
arm5long_s5001,d506,191,47,0,0,6,27.2,26.4,686.2,686.2,24.4,14.4,14,1,F2 envelope,F2 envelope
arm5long_s5001,d375,205,45,14,1,2,100.9,93.3,1294.2,1294.2,26.5,14.9,12,1,F4 appendage,PASS
arm5long_s5001,d376,200,45,5,1,3,0.0,0.0,0.0,0.0,24.2,13.8,11,1,F1 no cavity,F1 no cavity
arm5long_s5001,d377,219,0,17,0,50,0.0,0.0,0.0,0.0,22.1,21.6,10,10,F1 no cavity,F1 no cavity
arm5long_s5001,d378,215,55,0,0,4,0.0,0.0,0.0,0.0,23.7,14.5,25,1,F1 no cavity,F1 no cavity
arm5long_s5001,d431,221,68,7,0,12,0.0,0.0,0.0,0.0,22.6,14.4,9,1,F1 no cavity,F1 no cavity
arm5long_s5001,d432,202,52,5,0,4,0.0,0.0,0.0,0.0,23.2,14.1,5,1,F1 no cavity,F1 no cavity
arm5long_s5001,d433,210,49,4,0,9,0.0,0.0,0.0,0.0,23.0,14.3,9,6,F1 no cavity,F1 no cavity
arm5long_s5001,d434,224,53,16,1,2,135.0,166.1,875.0,875.0,24.5,15.0,15,1,F2 envelope,F2 envelope
arm5long_s5001,d307,205,42,0,1,2,47.7,87.5,1267.6,1267.6,23.0,16.1,14,3,F4 appendage,PASS
arm5long_s5001,d308,221,54,14,0,8,93.5,80.1,1287.6,1301.6,26.6,15.2,11,3,F4 appendage,PASS
arm5long_s5001,d309,218,58,5,1,2,65.9,65.2,1354.1,1354.1,23.8,14.7,13,2,F4 appendage,PASS
arm5long_s5001,d310,201,65,0,1,3,174.5,167.8,1073.6,1155.9,23.6,14.5,7,1,F2 envelope,F2 envelope
arm5long_s5001,d407,168,6,0,0,5,0.0,0.0,0.0,0.0,15.4,15.0,7,1,F1 no cavity,F1 no cavity
arm5long_s5001,d408,213,48,4,0,23,0.0,0.0,0.0,0.0,23.3,15.8,11,5,F1 no cavity,F1 no cavity
arm5long_s5001,d409,208,47,22,0,4,0.0,0.0,0.0,0.0,23.3,14.3,13,4,F1 no cavity,F1 no cavity
arm5long_s5001,d410,207,52,2,0,9,191.4,63.3,1045.4,1202.9,25.7,16.1,12,1,F2 envelope,PASS
arm5long_s5001,d399,205,54,11,1,1,0.0,0.0,0.0,0.0,25.4,13.4,16,1,F1 no cavity,F1 no cavity
arm5long_s5001,d400,210,53,0,0,4,0.0,0.0,0.0,0.0,25.1,14.7,16,2,F1 no cavity,F1 no cavity
arm5long_s5001,d401,231,59,13,1,3,0.0,0.0,0.0,0.0,23.9,14.4,15,3,F1 no cavity,F1 no cavity
arm5long_s5001,d402,212,5,13,0,57,68.9,68.9,1033.6,1033.6,22.3,22.1,10,10,F2 envelope,F2 envelope
arm5long_s5001,d371,207,45,1,1,2,79.5,73.9,1311.6,1311.0,27.6,14.8,17,1,F4 appendage,PASS
arm5long_s5001,d372,200,44,5,1,3,0.0,0.0,0.0,0.0,24.9,14.6,16,1,F1 no cavity,F1 no cavity
arm5long_s5001,d373,195,44,1,1,2,35.9,36.7,772.1,772.1,25.9,14.5,20,3,F2 envelope,F2 envelope
arm5long_s5001,d374,214,52,7,1,2,71.7,92.4,1251.6,1251.6,25.8,15.2,10,1,F4 appendage,PASS
arm5long_s5001,d459,224,60,1,1,2,0.0,0.0,0.0,0.0,26.4,14.3,9,1,F1 no cavity,F1 no cavity
arm5long_s5001,d460,196,50,0,1,2,0.0,0.0,0.0,0.0,24.0,13.8,12,3,F1 no cavity,F1 no cavity
arm5long_s5001,d461,221,66,1,1,2,0.0,0.0,0.0,0.0,27.3,13.7,15,5,F1 no cavity,F1 no cavity
arm5long_s5001,d462,219,63,19,0,5,159.4,71.1,1203.0,1250.0,25.7,14.4,9,2,F4 appendage,PASS
arm5long_s5001,d423,217,62,14,1,2,0.0,0.0,0.0,0.0,25.3,13.7,18,5,F1 no cavity,F1 no cavity
arm5long_s5001,d424,229,64,11,1,3,136.7,117.5,1316.8,1025.9,25.3,14.8,11,1,F4 appendage,F2 envelope
arm5long_s5001,d425,206,50,10,1,2,0.0,0.0,0.0,0.0,22.2,13.8,22,3,F1 no cavity,F1 no cavity
arm5long_s5001,d426,224,58,0,1,3,0.0,0.0,0.0,0.0,25.0,14.3,8,4,F1 no cavity,F1 no cavity
arm5long_s5001,d379,194,52,1,0,4,0.0,22.9,0.0,510.6,27.0,13.6,13,1,F1 no cavity,F2 envelope
arm5long_s5001,d380,223,0,6,0,56,0.0,0.0,0.0,0.0,23.0,23.0,15,15,F1 no cavity,F1 no cavity
arm5long_s5001,d381,231,64,17,0,13,92.7,168.5,1136.1,1131.5,26.6,15.4,18,1,F2 envelope,F2 envelope
arm5long_s5001,d382,213,47,0,1,2,0.0,0.0,0.0,0.0,22.4,14.5,12,2,F1 no cavity,F1 no cavity
arm5long_s5001,d395,220,61,13,0,17,146.7,90.7,1274.6,1274.6,24.7,15.6,8,1,F4 appendage,PASS
arm5long_s5001,d396,204,50,12,1,3,0.0,0.0,0.0,0.0,22.1,13.7,10,4,F1 no cavity,F1 no cavity
arm5long_s5001,d397,225,55,15,1,2,67.6,61.6,1297.5,1297.5,28.9,14.7,11,1,F4 appendage,PASS
arm5long_s5001,d398,225,55,1,1,2,0.0,0.0,0.0,0.0,23.1,14.4,15,2,F1 no cavity,F1 no cavity
arm5long_s5001,d387,224,56,5,1,1,0.0,0.0,0.0,0.0,24.6,14.3,20,3,F1 no cavity,F1 no cavity
arm5long_s5001,d388,214,48,0,1,3,0.0,0.0,0.0,0.0,24.6,14.4,19,3,F1 no cavity,F1 no cavity
arm5long_s5001,d389,208,52,1,1,2,0.0,0.0,0.0,0.0,26.0,14.7,4,2,F1 no cavity,F1 no cavity
arm5long_s5001,d390,207,41,15,1,2,127.9,159.8,1362.9,1315.9,26.5,15.1,13,4,F4 appendage,PASS
arm5long_s5001,d343,220,60,0,1,3,93.5,63.3,1242.4,1229.1,25.1,15.8,12,4,F4 appendage,PASS
arm5long_s5001,d344,213,54,18,1,2,134.4,83.6,1148.8,1148.6,25.9,14.8,16,1,F2 envelope,F2 envelope
arm5long_s5001,d345,116,52,0,0,9,0.0,0.0,0.0,0.0,25.4,10.8,7,4,F1 no cavity,F1 no cavity
arm5long_s5001,d346,196,45,13,1,2,200.2,119.0,1353.4,1353.4,22.8,14.4,23,1,F4 appendage,PASS
arm5long_s5001,d403,216,48,16,1,2,50.3,63.5,1261.0,1279.8,23.7,14.8,11,2,F4 appendage,PASS
arm5long_s5001,d404,220,52,17,1,2,0.0,0.0,0.0,0.0,24.1,13.8,14,3,F1 no cavity,F1 no cavity
arm5long_s5001,d405,226,49,19,1,2,0.0,0.0,0.0,0.0,22.6,14.7,50,7,F1 no cavity,F1 no cavity
arm5long_s5001,d406,216,58,1,0,11,66.5,90.1,1178.9,1178.9,22.2,15.9,5,2,F2 envelope,F2 envelope
arm5long_s5001,d447,216,50,5,1,3,0.0,0.0,0.0,0.0,22.6,14.8,21,4,F1 no cavity,F1 no cavity
arm5long_s5001,d448,204,47,11,0,4,0.0,0.0,0.0,0.0,22.4,14.8,8,4,F1 no cavity,F1 no cavity
arm5long_s5001,d449,222,56,0,0,5,133.7,54.4,1224.0,1224.0,23.2,15.8,8,1,F4 appendage,PASS
arm5long_s5001,d450,208,48,4,0,15,0.0,0.0,0.0,0.0,24.0,15.8,6,5,F1 no cavity,F1 no cavity
arm5long_s5001,d435,211,46,17,1,2,63.7,127.2,1156.9,1156.9,23.9,14.6,14,6,F2 envelope,F2 envelope
arm5long_s5001,d436,223,58,14,0,4,0.0,0.0,0.0,0.0,22.8,14.4,8,1,F1 no cavity,F1 no cavity
arm5long_s5001,d437,222,63,13,0,4,17.3,0.0,581.5,0.0,24.5,13.8,8,2,F2 envelope,F1 no cavity
arm5long_s5001,d438,236,60,17,0,10,3.2,7.3,346.0,346.9,21.8,14.7,7,3,F2 envelope,F2 envelope
arm5long_s5001,d283,214,47,0,1,3,109.3,122.9,1207.0,1254.0,25.2,15.9,10,3,F4 appendage,PASS
arm5long_s5001,d284,211,49,14,0,4,0.0,0.0,0.0,0.0,26.0,14.0,7,3,F1 no cavity,F1 no cavity
arm5long_s5001,d285,224,60,14,1,1,181.2,113.0,1166.2,1146.6,29.7,14.5,10,2,F2 envelope,F2 envelope
arm5long_s5001,d286,210,1,16,0,48,112.8,112.8,1237.8,1237.8,22.7,22.6,5,4,F4 appendage,F6 Rg
arm5long_s5001,d451,207,56,2,0,4,0.0,0.0,0.0,0.0,24.9,13.9,13,1,F1 no cavity,F1 no cavity
arm5long_s5001,d452,202,53,0,1,3,84.5,81.0,1261.2,1261.2,26.9,14.7,13,2,F4 appendage,PASS
arm5long_s5001,d453,213,63,2,1,2,97.4,147.5,1286.4,1300.4,25.6,14.9,17,2,F4 appendage,PASS
arm5long_s5001,d454,232,61,18,0,19,0.0,0.0,0.0,0.0,22.9,16.3,17,13,F1 no cavity,F1 no cavity
arm5long_s5001,d455,186,50,2,1,2,81.4,76.7,1276.1,1276.1,26.1,14.3,15,3,F4 appendage,PASS
arm5long_s5001,d456,230,49,20,0,9,0.0,0.0,0.0,0.0,22.1,15.5,9,9,F1 no cavity,F1 no cavity
arm5long_s5001,d457,228,46,15,1,2,20.3,22.5,847.2,847.2,23.4,14.5,16,2,F2 envelope,F2 envelope
arm5long_s5001,d458,219,46,21,1,1,0.0,0.0,0.0,0.0,22.7,13.4,45,5,F1 no cavity,F1 no cavity
arm5long_s5002,d022,213,57,0,1,2,85.8,116.9,1297.1,1116.8,24.6,15.4,9,3,F4 appendage,F2 envelope
arm5long_s5002,d023,220,64,3,1,3,54.2,55.5,1166.6,1166.6,26.1,14.5,11,11,F2 envelope,F2 envelope
arm5long_s5002,d024,217,54,22,1,3,0.0,0.0,0.0,0.0,24.3,13.6,7,1,F1 no cavity,F1 no cavity
arm5long_s5002,d025,205,45,10,1,2,0.0,0.0,0.0,0.0,24.8,13.8,9,8,F1 no cavity,F1 no cavity
arm5long_s5001,d475,207,45,17,1,3,101.1,105.0,1268.0,1268.0,28.0,14.8,13,3,F4 appendage,PASS
arm5long_s5001,d476,229,53,13,0,4,0.0,0.0,0.0,0.0,26.0,14.9,14,2,F1 no cavity,F1 no cavity
arm5long_s5001,d477,226,58,9,1,2,0.0,0.0,0.0,0.0,23.4,14.1,12,3,F1 no cavity,F1 no cavity
arm5long_s5001,d478,229,56,23,1,1,0.0,0.0,0.0,0.0,22.8,13.8,9,2,F1 no cavity,F1 no cavity
arm5long_s5001,d515,222,50,14,1,3,0.0,0.0,0.0,0.0,20.4,14.2,11,6,F1 no cavity,F1 no cavity
arm5long_s5001,d516,201,45,15,0,4,0.0,0.0,0.0,0.0,23.8,13.9,14,5,F1 no cavity,F1 no cavity
arm5long_s5001,d517,192,42,0,1,3,0.0,0.0,0.0,0.0,24.3,14.8,11,5,F1 no cavity,F1 no cavity
arm5long_s5001,d518,194,53,0,1,2,139.8,163.9,1059.8,1071.2,23.2,14.5,10,1,F2 envelope,F2 envelope
arm5long_s5001,d511,197,41,0,1,3,0.0,0.0,0.0,0.0,25.8,14.3,15,1,F1 no cavity,F1 no cavity
arm5long_s5001,d512,213,49,22,0,6,0.0,0.0,0.0,0.0,26.0,14.0,13,1,F1 no cavity,F1 no cavity
arm5long_s5001,d513,206,51,0,0,7,0.0,0.0,0.0,0.0,23.9,14.9,7,3,F1 no cavity,F1 no cavity
arm5long_s5001,d514,216,47,12,1,1,152.5,150.8,1092.8,1176.5,26.8,14.7,18,7,F2 envelope,F2 envelope
arm5long_s5002,d106,214,12,4,0,45,0.0,0.0,0.0,0.0,23.2,23.1,19,11,F1 no cavity,F1 no cavity
arm5long_s5002,d107,216,54,0,0,5,160.3,123.3,1261.4,1261.4,26.0,15.6,9,2,F4 appendage,PASS
arm5long_s5002,d108,224,66,3,0,6,0.0,0.0,0.0,0.0,23.1,14.1,8,2,F1 no cavity,F1 no cavity
arm5long_s5002,d109,169,12,0,0,10,0.0,0.0,0.0,0.0,16.9,15.0,14,7,F1 no cavity,F1 no cavity
arm5long_s5001,d463,204,48,7,1,2,0.0,0.0,0.0,0.0,23.5,14.0,16,5,F1 no cavity,F1 no cavity
arm5long_s5001,d464,239,59,0,0,10,122.5,62.6,1012.6,1012.5,26.3,16.7,17,4,F2 envelope,F2 envelope
arm5long_s5001,d465,217,58,12,0,4,138.2,156.4,1312.9,1301.0,25.2,14.8,13,3,F4 appendage,PASS
arm5long_s5001,d466,204,61,2,0,8,0.0,0.0,0.0,0.0,22.6,14.5,6,3,F1 no cavity,F1 no cavity
arm5long_s5001,d519,219,0,15,0,58,0.0,0.0,0.0,0.0,22.1,21.9,15,15,F1 no cavity,F1 no cavity
arm5long_s5001,d520,225,67,7,1,3,0.0,0.0,0.0,0.0,23.2,14.4,9,6,F1 no cavity,F1 no cavity
arm5long_s5002,d000,227,61,14,1,2,0.0,0.0,0.0,0.0,24.5,13.8,17,1,F1 no cavity,F1 no cavity
arm5long_s5002,d001,207,43,0,1,3,34.3,19.7,858.5,580.2,23.7,15.2,13,5,F2 envelope,F2 envelope
arm5long_s5001,d467,201,50,5,0,18,76.9,113.8,1246.1,1246.1,24.3,16.6,12,2,F4 appendage,PASS
arm5long_s5001,d468,232,66,8,0,6,16.0,0.0,520.8,0.0,26.2,14.9,9,8,F2 envelope,F1 no cavity
arm5long_s5001,d469,200,51,3,0,4,0.0,0.0,0.0,0.0,21.5,14.1,12,1,F1 no cavity,F1 no cavity
arm5long_s5001,d470,220,62,14,1,3,0.0,0.0,0.0,0.0,23.2,13.8,19,5,F1 no cavity,F1 no cavity
arm5long_s5001,d439,211,53,1,1,2,0.0,0.0,0.0,0.0,23.2,14.6,8,1,F1 no cavity,F1 no cavity
arm5long_s5001,d440,221,0,7,0,52,0.0,0.0,0.0,0.0,25.0,24.9,10,10,F1 no cavity,F1 no cavity
arm5long_s5001,d441,206,2,8,0,42,65.4,65.4,1287.0,1287.0,22.7,22.8,11,11,F4 appendage,F4 appendage
arm5long_s5001,d442,165,0,11,1,3,0.0,0.0,0.0,0.0,16.3,14.3,12,9,F1 no cavity,F1 no cavity
arm5long_s5001,d335,211,0,16,0,52,80.6,80.6,1241.1,1241.1,23.6,23.7,12,12,F4 appendage,F4 appendage
arm5long_s5001,d336,203,51,2,1,3,68.0,81.6,1236.8,1236.8,25.3,15.8,15,1,F4 appendage,PASS
arm5long_s5001,d337,207,66,4,1,3,0.0,0.0,0.0,0.0,25.1,13.0,9,3,F1 no cavity,F1 no cavity
arm5long_s5001,d338,206,56,0,0,5,132.2,73.7,1248.4,1248.4,23.6,15.4,17,2,F4 appendage,PASS
arm5long_s5001,d491,211,55,1,0,5,0.0,0.0,0.0,0.0,22.8,14.0,8,5,F1 no cavity,F1 no cavity
arm5long_s5001,d492,227,53,18,1,2,0.0,0.0,0.0,0.0,22.8,14.1,10,1,F1 no cavity,F1 no cavity
arm5long_s5001,d493,203,57,1,0,7,72.4,100.7,1080.1,1050.6,25.8,15.3,7,1,F2 envelope,F2 envelope
arm5long_s5001,d494,216,53,15,0,8,23.3,40.0,769.9,771.2,23.8,14.1,17,2,F2 envelope,F2 envelope
arm5long_s5002,d006,207,10,0,0,44,0.0,0.0,0.0,0.0,23.2,22.9,16,8,F1 no cavity,F1 no cavity
arm5long_s5002,d007,240,51,0,1,2,0.0,0.0,0.0,0.0,26.0,16.0,4,4,F1 no cavity,F1 no cavity
arm5long_s5002,d008,210,45,6,0,14,0.0,0.0,0.0,0.0,22.2,14.7,24,10,F1 no cavity,F1 no cavity
arm5long_s5002,d009,152,57,0,1,2,0.0,0.0,0.0,0.0,25.7,11.9,10,1,F1 no cavity,F1 no cavity
